given_lat,given_lon,distance,formatted,lat,lon,name,housenumber,street,postcode,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
47.476,-122.337,2.3209831345301373,"209 Southwest 142nd Street, Burien, WA 98166, United States of America",47.47603085,-122.33706825019877,,209,Southwest 142nd Street,98166,Highline,Burien,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6239,-122.298,0,"443 27th Avenue East, Seattle, WA 98112, United States of America",47.623870100000005,-122.2980274733417,,443,27th Avenue East,98112,Madison Valley,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7776,-122.384,7.717766061777918,"2108 NW 204th Street, Seattle, WA 98177, United States of America",47.777545,-122.383937,,2108,NW 204th Street,98177,,Seattle,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6459,-122.058,15.038063229358269,"21132 NE 42nd Street, Sammamish, WA 98074, United States of America",47.645773,-122.057931,,21132,NE 42nd Street,98074,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6692,-122.297,0,"5520 28th Avenue Northeast, Seattle, WA 98105, United States of America",47.6691912,-122.29703112343631,,5520,28th Avenue Northeast,98105,University District,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5376,-122.18,9.471312938834702,"12001 Southeast 73rd Place, Newcastle, WA 98056, United States of America",47.537603250000004,-122.17974441713727,,12001,Southeast 73rd Place,98056,Newport Hills,Newcastle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.601,-122.294,0,"119 30th Avenue South, Seattle, WA 98144, United States of America",47.601019699999995,-122.29404325461326,,119,30th Avenue South,98144,Leschi,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.529,-121.837,9.827989687369,"37804 SE 80th Street, Snoqualmie, WA 98065, United States of America",47.529015,-121.836871,,37804,SE 80th Street,98065,,Snoqualmie,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6345,-122.367,1.5157646764049246,"709 West Blaine Street, Seattle, WA 98119, United States of America",47.6345419,-122.36690787456773,,709,West Blaine Street,98119,Queen Anne,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5503,-122.102,7.293233906507405,"17892 SE 58th Place, Bellevue, WA 98006, United States of America",47.550365,-122.101987,,17892,SE 58th Place,98006,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5503,-122.102,7.293233906507405,"17892 SE 58th Place, Bellevue, WA 98006, United States of America",47.550365,-122.101987,,17892,SE 58th Place,98006,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.4441,-122.125,0.2379909767414283,"16207 Southeast 176th Place, Renton, WA 98058, United States of America",47.4440975,-122.12510694719697,,16207,Southeast 176th Place,98058,Fairwood Greens,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7357,-122.333,5.190256016371384,"2132 North 147th Street, Seattle, WA 98133, United States of America",47.735743,-122.333027,,2132,North 147th Street,98133,Parkwood,Seattle,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.346,-122.157,14.793101568216391,"28506 138th Place Southeast, Kent, WA 98042, United States of America",47.34603505,-122.15662907009154,,28506,138th Place Southeast,98042,Lea Hill,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6638,-122.345,0,"1022 North 48th Street, Seattle, WA 98103, United States of America",47.66376665,-122.34503514908747,,1022,North 48th Street,98103,Phinney Ridge,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.48,-122.336,11.22445120014402,"13700 2nd Avenue Southwest, Burien, WA 98166, United States of America",47.48001945,-122.33620972539723,,13700,2nd Avenue Southwest,98166,,Burien,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6759,-122.151,14.61079696829214,"8098 142nd Avenue Northeast, Redmond, WA 98052, United States of America",47.67597962818896,-122.1511552323819,,8098,142nd Avenue Northeast,98052,,Redmond,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5162,-122.057,1.0572514159890172,"3225 Sierra Court SW, Issaquah, WA 98027, United States of America",47.516199,-122.056986,,3225,Sierra Court SW,98027,,Issaquah,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.2639,-122.252,0,"123 3rd Avenue Southwest, Pacific, WA 98047, United States of America",47.2638924,-122.25199947352185,,123,3rd Avenue Southwest,98047,,Pacific,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.2929,-122.371,0,"34410 30th Avenue Southwest, Federal Way, WA 98023, United States of America",47.29293775,-122.3709790360324,,34410,30th Avenue Southwest,98023,,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4957,-122.352,12.906503470158441,"1326 SW 120th Street, Seattle, WA 98146, United States of America",47.495816,-122.351994,,1326,SW 120th Street,98146,,Seattle,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.4957,-122.352,12.906503470158441,"1326 SW 120th Street, Seattle, WA 98146, United States of America",47.495816,-122.351994,,1326,SW 120th Street,98146,,Seattle,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7721,-122.093,6.557500495826166,"18328 NE 199th Place, Woodinville, WA 98077, United States of America",47.772053,-122.092947,,18328,NE 199th Place,98077,,Woodinville,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.644,-122.319,13.985267892726366,"2625 11th Avenue East, Seattle, WA 98102, United States of America",47.6439785,-122.31870280115265,,2625,11th Avenue East,98102,Portage Bay,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.472,-122.344,0,"721 Southwest 146th Street, Burien, WA 98166, United States of America",47.47203575,-122.34393661765023,,721,Southwest 146th Street,98166,,Burien,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.592,-122.166,4.852877473293602,"13020 SE 21st Place, Bellevue, WA 98005, United States of America",47.59197,-122.165953,,13020,SE 21st Place,98005,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.669,-122.275,0.7774873726092427,"4815 Pullman Avenue Northeast, Seattle, WA 98105, United States of America",47.669011,-122.27483119641042,,4815,Pullman Avenue Northeast,98105,Hawthorne Hills,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.42,-122.323,12.51524629874796,"20238 9th Avenue South, Des Moines, WA 98198, United States of America",47.4199718,-122.32277947495521,,20238,9th Avenue South,98198,North Hill,Des Moines,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.1913,-122.012,1.1079890269505948,"121 Almadon Street, Enumclaw, WA 98022, United States of America",47.1912995,-122.01214031142857,,121,Almadon Street,98022,The Meadows,Enumclaw,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6666,-122.331,0.6508941666530794,"5126 Keystone Place North, Seattle, WA 98103, United States of America",47.666649750000005,-122.33103883057852,,5126,Keystone Place North,98103,Wallingford,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5639,-122.217,14.539338152069602,"4558 91st Avenue SE, Mercer Island, WA 98040, United States of America",47.563857,-122.217183,,4558,91st Avenue SE,98040,,Mercer Island,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.3483,-122.052,2.202792675686177,"21656 Southeast 283rd Street, Maple Valley, WA 98038, United States of America",47.348371150000006,-122.05188370364746,,21656,Southeast 283rd Street,98038,Madisen Drive,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7648,-122.164,6.07674570093297,"18960 131st Place NE, Woodinville, WA 98072, United States of America",47.764849,-122.163964,,18960,131st Place NE,98072,,Woodinville,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6794,-122.357,1.6596627797362935,"109 North 70th Street, Seattle, WA 98103, United States of America",47.6794234,-122.35691107961473,,109,North 70th Street,98103,Phinney Ridge,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7535,-122.354,5.914825995553705,"263 North 171st Street, Seattle, WA 98133, United States of America",47.75345,-122.354027,,263,North 171st Street,98133,Parkwood,Seattle,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.4945,-122.22,21.857992394466468,"8916 South 121st Street, Seattle, WA 98178, United States of America",47.49448635,-122.22036174812433,,8916,South 121st Street,98178,Bryn Mawr,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6945,-122.093,5.982084701062985,"10612 Avondale Road Northeast, Redmond, WA 98052, United States of America",47.694502844607754,-122.09292018397608,,10612,Avondale Road Northeast,98052,,Redmond,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5222,-122.157,0,"8911 138th Avenue Southeast, Newcastle, WA 98059, United States of America",47.52218095,-122.15701452251506,,8911,138th Avenue Southeast,98059,,Newcastle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7222,-122.32,0,"819 Northeast 128th Street, Seattle, WA 98125, United States of America",47.72218705,-122.3198961786491,,819,Northeast 128th Street,98125,Northgate,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3796,-122.49,6.686683155342657,"12040 SW 250th Way, Vashon, WA 98070, United States of America",47.379615,-122.489914,,12040,SW 250th Way,98070,,Vashon,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5374,-121.875,2.737736230128357,"7027 Curtis Drive SE, Snoqualmie, WA 98065, United States of America",47.537414,-121.87503,,7027,Curtis Drive SE,98065,,Snoqualmie,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.4897,-122.24,3.675537119735793,"12646 74th Place South, Seattle, WA 98178, United States of America",47.48980595,-122.23996811131309,,12646,74th Place South,98178,Bryn Mawr,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4897,-122.24,3.675537119735793,"12646 74th Place South, Seattle, WA 98178, United States of America",47.48980595,-122.23996811131309,,12646,74th Place South,98178,Bryn Mawr,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4716,-122.078,18.588755103472284,"14602 196th Avenue Southeast, Renton, WA 98059, United States of America",47.47155615,-122.07834994885499,,14602,196th Avenue Southeast,98059,East Renton Highlands,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3581,-122.173,0,"12613 Southeast 270th Street, Kent, WA 98030, United States of America",47.35811125,-122.17296201045016,,12613,Southeast 270th Street,98030,Seven Oaks East,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7713,-122.307,9.39001841317599,"19529 21st Avenue NE, Seattle, WA 98155, United States of America",47.771248,-122.307099,,19529,21st Avenue NE,98155,,Seattle,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.675,-121.854,26.69165026568018,"8314 361st Avenue NE, Carnation, WA 98014, United States of America",47.675042,-121.854351,,8314,361st Avenue NE,98014,,Carnation,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5603,-122.222,9.89240595495193,"8750 SE 48th Street, Mercer Island, WA 98040, United States of America",47.56031,-122.221869,,8750,SE 48th Street,98040,,Mercer Island,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.4147,-122.337,0,"20853 2nd Place Southwest, Normandy Park, WA 98166, United States of America",47.4146529,-122.33696097375696,,20853,2nd Place Southwest,98166,,Normandy Park,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.68,-122.353,3.954582397355133,"7011 Dayton Avenue North, Seattle, WA 98103, United States of America",47.6799945,-122.35285593707627,,7011,Dayton Avenue North,98103,Phinney Ridge,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3117,-122.27,0,"5124 South 324th Street, Auburn, WA 98001, United States of America",47.3116815,-122.26997752518196,,5124,South 324th Street,98001,West Hill,Auburn,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.543,-122.28,0,"6609 43rd Avenue South, Seattle, WA 98118, United States of America",47.542999,-122.28003377278537,,6609,43rd Avenue South,98118,Rainier Valley,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3607,-122.034,4.050768724926215,"27025 228th Place Southeast, Maple Valley, WA 98038, United States of America",47.360737549999996,-122.03385563334884,,27025,228th Place Southeast,98038,Rock Creek Meadows,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5759,-122.137,3.845937689825291,"15344 Southeast 38th Place, Bellevue, WA 98006, United States of America",47.575934265306124,-122.13699302040816,,15344,Southeast 38th Place,98006,Eastgate,Bellevue,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6891,-122.159,14.7665294192707,"13615 NE 100th Street, Kirkland, WA 98033, United States of America",47.689212,-122.159106,,13615,NE 100th Street,98033,,Kirkland,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.565,-122.381,0,"4150 39th Avenue Southwest, Seattle, WA 98116, United States of America",47.564973249999994,-122.38107358032407,,4150,39th Avenue Southwest,98116,West Seattle,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6359,-121.974,15.169055006917352,"3040 273rd Avenue NE, Redmond, WA 98053, United States of America",47.635939,-121.974194,,3040,273rd Avenue NE,98053,,Redmond,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.4769,-122.141,11.76105911810045,"14024 149th Place Southeast, Renton, WA 98059, United States of America",47.4768549,-122.14070097414523,,14024,149th Place Southeast,98059,Willowbrook,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3845,-122.029,0.8534233372102912,"24220 234th Way Southeast, Maple Valley, WA 98038, United States of America",47.38444095,-122.02903314796265,,24220,234th Way Southeast,98038,Valley Green,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6743,-122.184,2.5965271715698175,"11713 NE 78th Court, Kirkland, WA 98033, United States of America",47.674309,-122.183968,,11713,NE 78th Court,98033,,Kirkland,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5651,-122.164,7.532515142731135,"4501 132nd Avenue SE, Bellevue, WA 98006, United States of America",47.565106,-122.1641,,4501,132nd Avenue SE,98006,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.4853,-121.709,7.678531689284788,"12626 473rd Avenue Southeast, North Bend, WA 98045, United States of America",47.4851899,-121.70912114352922,,12626,473rd Avenue Southeast,98045,Tanner,North Bend,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4508,-122.359,4.713932028635906,"1928 Southwest 170th Street, Burien, WA 98166, United States of America",47.4509645,-122.35910894978545,,1928,Southwest 170th Street,98166,Gregory Heights,Burien,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6375,-122.016,8.923529198932245,"24204 NE 30th Place, Sammamish, WA 98074, United States of America",47.637515,-122.015883,,24204,NE 30th Place,98074,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5944,-122.042,3.6183881848431696,"1722 223rd Avenue Southeast, Sammamish, WA 98075, United States of America",47.59440234305161,-122.04204812820817,,1722,223rd Avenue Southeast,98075,,Sammamish,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4888,-122.182,0,"2719 Northeast 4th Court, Renton, WA 98056, United States of America",47.48882405,-122.18197942443317,,2719,Northeast 4th Court,98056,Liberty Ridge,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5112,-122.19,0.2359941684906509,"2118 Aberdeen Place Northeast, Renton, WA 98056, United States of America",47.51118395,-122.19011124860717,,2118,Aberdeen Place Northeast,98056,Kennydale,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7711,-122.341,5.802967446775157,"1301 North 196th Street, Shoreline, WA 98133, United States of America",47.771143,-122.340956,,1301,North 196th Street,98133,Echo Lake,Shoreline,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7711,-122.341,5.802967446775157,"1301 North 196th Street, Shoreline, WA 98133, United States of America",47.771143,-122.340956,,1301,North 196th Street,98133,Echo Lake,Shoreline,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.2813,-122.345,0,"35638 8th Avenue Southwest, Federal Way, WA 98023, United States of America",47.281289,-122.34496000855475,,35638,8th Avenue Southwest,98023,,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5038,-122.189,1.7959208422669142,"1260 Blaine Avenue Northeast, Renton, WA 98056, United States of America",47.50389805,-122.18900024842085,,1260,Blaine Avenue Northeast,98056,Kennydale,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5823,-121.97,3.8395330441028426,"2913 278th Avenue SE, Sammamish, WA 98075, United States of America",47.582288,-121.969952,,2913,278th Avenue SE,98075,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7164,-122.304,4.394750329544906,"12016 23rd Avenue Northeast, Seattle, WA 98125, United States of America",47.71635735,-122.30415231791832,,12016,23rd Avenue Northeast,98125,Lake City,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3624,-122.045,13.041932706144594,"26628 221st Avenue Southeast, Maple Valley, WA 98038, United States of America",47.36252035,-122.04477512967699,,26628,221st Avenue Southeast,98038,Cherokee Bay,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6831,-122.329,4.729480611385668,"2405 North 75th Street, Seattle, WA 98103, United States of America",47.6830857,-122.3290595,,2405,North 75th Street,98103,Green Lake,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.592,-122.307,0,"1126 Hiawatha Place South, Seattle, WA 98144, United States of America",47.59202569999999,-122.30698839092486,,1126,Hiawatha Place South,98144,Central District,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7461,-122.195,11.02806956015955,"10919 108th Place Northeast, Bothell, WA 98011, United States of America",47.74619255,-122.19477639820742,,10919,108th Place Northeast,98011,,Bothell,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7268,-122.06,4.716960146465113,"20816 NE 141st Street, Woodinville, WA 98077, United States of America",47.726824,-122.060052,,20816,NE 141st Street,98077,,Woodinville,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7237,-121.959,6.246109519143736,"13809 283rd Court NE, Duvall, WA 98019, United States of America",47.723751,-121.959035,,13809,283rd Court NE,98019,,Duvall,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6283,-122.095,4.048208613529657,"2016 183rd Avenue NE, Redmond, WA 98052, United States of America",47.628301,-122.094946,,2016,183rd Avenue NE,98052,,Redmond,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5543,-122.148,14.111160929096506,"5325 145th Place SE, Bellevue, WA 98006, United States of America",47.554424,-122.14796,,5325,145th Place SE,98006,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5483,-122.226,12.426713769704062,"6121 85th Place SE, Mercer Island, WA 98040, United States of America",47.548223,-122.22588,,6121,85th Place SE,98040,,Mercer Island,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7591,-122.146,3.4876316920935317,"17946 145th Place Northeast, Woodinville, WA 98072, United States of America",47.75907702684564,-122.14596823489933,,17946,145th Place Northeast,98072,,Woodinville,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4612,-122.169,2.883421426472641,"12902 Southeast 158th Place, Renton, WA 98058, United States of America",47.4611485,-122.16886439955357,,12902,Southeast 158th Place,98058,,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4987,-122.365,4.625767738675783,"11614 26th Avenue Southwest, Burien, WA 98146, United States of America",47.498746350000005,-122.36484481111947,,11614,26th Avenue Southwest,98146,Shorewood,Burien,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.772,-122.358,8.986263621063696,"19722 1st Avenue Northwest, Shoreline, WA 98177, United States of America",47.772004110552764,-122.35787990954775,,19722,1st Avenue Northwest,98177,,Shoreline,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5287,-122.35,6.536790583983251,"8146 12th Avenue Southwest, Seattle, WA 98106, United States of America",47.52879015,-122.35018015197159,,8146,12th Avenue Southwest,98106,Highland Park,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6109,-122.114,20.47980978237321,"17071 Northeast 2nd Place, Bellevue, WA 98008, United States of America",47.61107270588394,-122.11390508316718,,17071,Northeast 2nd Place,98008,Lake Hills,Bellevue,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7736,-121.901,5.149793061592502,"32702 NE 202nd Street, Duvall, WA 98019, United States of America",47.773554,-121.901008,,32702,NE 202nd Street,98019,,Duvall,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6294,-122.218,2.8635181611443334,"2103 92nd Avenue Northeast, Clyde Hill, WA 98004, United States of America",47.62938916666667,-122.21796533333334,,2103,92nd Avenue Northeast,98004,,Clyde Hill,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5634,-122.213,18.659533020315813,"9370 SE 46th Street, Mercer Island, WA 98040, United States of America",47.563305,-122.213205,,9370,SE 46th Street,98040,,Mercer Island,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7405,-122.241,18.362050230564066,"7421 NE 155th Street, Kenmore, WA 98028, United States of America",47.740472,-122.241242,,7421,NE 155th Street,98028,,Kenmore,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5976,-122.118,0.7645949335140613,"16620 SE 15th Street, Bellevue, WA 98008, United States of America",47.597595,-122.117993,,16620,SE 15th Street,98008,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5722,-122.129,1.752990304503295,"4121 158th Avenue Southeast, Bellevue, WA 98006, United States of America",47.57220703929783,-122.12902090851453,,4121,158th Avenue Southeast,98006,Eastgate,Bellevue,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5644,-122.289,0,"3508 South Genesee Street, Seattle, WA 98118, United States of America",47.5643727,-122.28896903865237,,3508,South Genesee Street,98118,Columbia City,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4556,-122.157,0.359878872144191,"13805 Southeast Fairwood Boulevard, Renton, WA 98058, United States of America",47.455594500000004,-122.15708556578949,,13805,Southeast Fairwood Boulevard,98058,Fairwood,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6055,-122.305,14.261946266604802,"410 21st Avenue, Seattle, WA 98122, United States of America",47.605547,-122.304823,,410,21st Avenue,98122,Central Area,Seattle,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.1775,-122.022,4.610536385712179,"23849 Southeast 472nd Street, Enumclaw, WA 98022, United States of America",47.177432499999995,-122.02217833741258,,23849,Southeast 472nd Street,98022,Glacier Vista,Enumclaw,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6879,-122.385,4.069810575237608,"8034 23rd Avenue Northwest, Seattle, WA 98117, United States of America",47.68792395,-122.38513229070328,,8034,23rd Avenue Northwest,98117,Ballard,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4807,-121.779,8.662006914871275,"42298 Southeast 133rd Street, North Bend, WA 98045, United States of America",47.480628,-121.778956,,42298,Southeast 133rd Street,98045,Tanner,North Bend,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3845,-122.032,7.815668398049095,"24226 231st Place Southeast, Maple Valley, WA 98038, United States of America",47.3844957,-122.0322113370654,,24226,231st Place Southeast,98038,Valley Green,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5815,-122.402,4.161292216361763,"2434 Wickstrom Place Southwest, Seattle, WA 98116, United States of America",47.58154555,-122.40183622646867,,2434,Wickstrom Place Southwest,98116,West Seattle,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6609,-122.344,0.9785167056388889,"4451 Midvale Avenue North, Seattle, WA 98103, United States of America",47.6608263,-122.34402480536849,,4451,Midvale Avenue North,98103,Wallingford,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3163,-122.188,0,"11547 Southeast 319th Street, Auburn, WA 98092, United States of America",47.31632645,-122.18795305,,11547,Southeast 319th Street,98092,,Auburn,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
