date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,year_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,year,month,day
2015-03-12,293000.0,2,2.25,1610,1968.0,2.0,0,0,4,7,0,1979,0,98056,47.5184,-122.196,1950,1968,Newcastle,2015,3,12
2014-06-13,795000.0,4,3.5,3200,3250.0,2.0,0,0,3,9,530,2007,0,98029,47.5515,-122.0,3400,3663,Issaquah,2014,6,13
2014-09-22,282900.0,4,2.5,1710,3500.0,2.0,0,0,3,7,0,2014,0,98002,47.3448,-122.217,1710,3500,Auburn,2014,9,22
2015-04-16,909950.0,5,3.75,3050,8972.0,2.0,0,0,3,9,0,2014,0,98033,47.6819,-122.172,2750,8979,Kirkland,2015,4,16
2014-11-04,922755.0,4,3.5,3560,4951.0,2.0,0,0,3,9,0,2014,0,98074,47.6178,-122.055,3540,5500,Sammamish,2014,11,4
2015-04-16,424000.0,4,2.5,2650,8685.0,2.0,0,0,3,9,0,2006,0,98001,47.344,-122.269,2650,7932,Auburn,2015,4,16
2015-04-23,630000.0,3,2.5,3490,12410.0,2.0,0,0,3,8,900,2009,0,98059,47.4714,-122.071,1740,14448,Renton,2015,4,23
2014-12-22,810000.0,4,3.25,4140,46173.0,2.0,0,0,3,9,0,2007,0,98011,47.7647,-122.213,2060,43103,Bothell,2014,12,22
2014-07-30,256703.0,3,2.0,1670,4441.0,1.0,0,0,3,7,0,2014,0,98022,47.1948,-121.975,1670,4622,Enumclaw,2014,7,30
2014-05-15,386380.0,3,2.5,1720,3600.0,2.0,0,0,3,7,0,2010,0,98053,47.6856,-122.013,1720,3600,Union Hill-Novelty Hill,2014,5,15
2014-09-16,485000.0,2,2.0,1510,3961.0,1.0,0,0,3,8,0,2010,0,98053,47.709,-122.018,1510,3962,Union Hill-Novelty Hill,2014,9,16
2015-02-11,275000.0,3,2.25,1450,4040.0,2.0,0,0,3,7,0,2010,0,98038,47.3665,-122.022,1610,4040,Maple Valley,2015,2,11
2015-03-02,370000.0,4,2.5,1812,5026.0,2.0,0,0,3,8,0,2011,0,98055,47.4513,-122.202,2440,6007,Renton,2015,3,2
2014-06-10,499950.0,2,2.25,1060,1208.0,2.0,0,0,3,8,120,2005,0,98102,47.6371,-122.327,1300,1169,Seattle,2014,6,10
2015-04-24,502000.0,3,2.5,1600,3073.0,3.0,0,0,3,8,0,2009,0,98144,47.5934,-122.298,1130,2921,Seattle,2015,4,24
2014-06-20,654000.0,3,3.25,1530,1565.0,2.0,0,0,3,8,250,2005,0,98122,47.6179,-122.312,1530,1381,Seattle,2014,6,20
2014-07-14,575000.0,4,2.25,2070,1230.0,3.0,0,0,3,9,570,2013,0,98116,47.5775,-122.41,1569,4802,Seattle,2014,7,14
2015-04-15,500000.0,4,2.5,3630,7482.0,2.0,0,0,3,10,0,2008,0,98188,47.4565,-122.287,1600,15716,Seatac,2015,4,15
2015-01-14,554000.0,3,2.5,2140,4126.0,2.0,0,0,3,8,180,2005,0,98027,47.5368,-122.073,2280,2615,Issaquah,2015,1,14
2015-05-08,360000.0,4,1.75,2010,12188.0,1.0,0,0,4,7,860,1960,0,98059,47.5013,-122.147,1720,8475,Renton,2015,5,8
2015-04-29,619990.0,4,2.75,2630,4501.0,2.0,0,0,3,8,0,2015,0,98028,47.7748,-122.244,2380,4599,Kenmore,2015,4,29
2015-03-12,317500.0,4,2.5,2233,6025.0,2.0,0,0,3,7,0,2012,0,98001,47.2599,-122.256,1544,6036,Auburn,2015,3,12
2014-08-28,564950.0,4,2.75,2990,4521.0,2.0,0,0,3,7,0,2014,0,98028,47.7401,-122.226,2580,7539,Kenmore,2014,8,28
2014-06-11,545000.0,2,1.25,1240,2150.0,2.0,0,0,3,8,0,2014,0,98117,47.6884,-122.374,1340,5289,Seattle,2014,6,11
2015-05-01,333700.0,3,2.5,2230,5050.0,2.0,0,0,3,7,0,2006,0,98042,47.3359,-122.055,2260,5050,Covington,2015,5,1
2014-07-11,1480000.0,3,3.25,3700,2264.0,2.0,0,0,3,11,1420,1998,0,98033,47.6653,-122.205,3930,2567,Kirkland,2014,7,11
2015-04-08,530000.0,4,3.0,2290,5105.0,2.0,0,0,3,8,0,2012,0,98028,47.7727,-122.237,2450,5105,Kenmore,2015,4,8
2015-04-13,396000.0,2,1.5,950,865.0,3.0,0,0,3,8,0,2006,0,98107,47.6714,-122.382,1290,1189,Seattle,2015,4,13
2014-10-16,305000.0,2,1.75,1120,758.0,2.0,0,0,3,7,0,2012,0,98027,47.5325,-122.072,1150,758,Issaquah,2014,10,16
2014-05-22,380000.0,5,3.5,2420,4670.0,2.0,0,0,3,7,0,2013,0,98118,47.5241,-122.285,1430,4468,Seattle,2014,5,22
2015-03-03,305000.0,4,2.5,1714,3250.0,2.0,0,0,3,8,0,2010,0,98055,47.429,-122.189,1714,3250,Renton,2015,3,3
2014-09-28,440000.0,4,2.5,2230,5650.0,2.0,0,0,3,7,0,2011,0,98056,47.5073,-122.168,1590,7241,Newcastle,2014,9,28
2014-06-27,459000.0,4,3.0,2530,10000.0,2.0,0,0,3,7,0,2013,0,98148,47.431,-122.335,1420,9898,Des Moines,2014,6,27
2015-03-06,530000.0,3,3.5,1550,1233.0,2.0,0,0,3,8,390,2005,0,98122,47.6034,-122.309,1490,1539,Seattle,2015,3,6
2015-04-16,600000.0,4,2.75,3110,11225.0,2.0,0,0,3,8,0,2012,0,98059,47.4865,-122.143,2610,8535,Renton,2015,4,16
2014-07-18,515000.0,3,3.0,2100,2409.0,2.0,0,0,3,8,440,2008,0,98144,47.5973,-122.298,1900,2400,Seattle,2014,7,18
2015-04-08,275000.0,4,2.5,2150,3721.0,2.0,0,0,3,8,0,2007,0,98002,47.3363,-122.215,2150,3721,Auburn,2015,4,8
2015-01-12,540000.0,3,1.75,1630,1404.0,2.0,0,0,3,8,610,2014,0,98107,47.6646,-122.367,1420,1670,Seattle,2015,1,12
2014-08-05,445000.0,3,2.5,2230,7934.0,2.0,0,0,3,7,0,2005,0,98065,47.5439,-121.88,2310,4818,Snoqualmie,2014,8,5
2015-04-07,285000.0,3,2.5,1320,955.0,3.0,0,0,3,7,0,2009,0,98106,47.5202,-122.357,1300,1003,Seattle,2015,4,7
2014-07-31,480000.0,3,2.5,1590,1431.0,2.0,0,0,3,8,530,2010,0,98144,47.5893,-122.309,1620,1548,Seattle,2014,7,31
2015-01-20,440000.0,5,3.25,2610,3642.0,2.0,0,0,3,8,530,2005,0,98118,47.535,-122.284,1750,3118,Seattle,2015,1,20
2015-02-11,287450.0,3,2.5,1440,2500.0,2.0,0,0,3,7,0,2008,0,98146,47.5123,-122.358,1440,5000,Seattle,2015,2,11
2015-04-01,507950.0,4,2.5,2630,6283.0,2.0,0,0,3,9,0,2006,0,98059,47.5079,-122.158,2630,7210,Renton,2015,4,1
2014-06-19,750000.0,3,3.5,3390,10078.0,2.0,0,0,3,10,350,2012,0,98056,47.537,-122.185,3290,12332,Newcastle,2014,6,19
2014-07-03,425000.0,3,1.5,1400,1022.0,3.0,0,0,3,8,0,2007,0,98115,47.6989,-122.317,1270,1205,Seattle,2014,7,3
2014-12-02,420000.0,3,3.5,1900,2133.0,2.0,0,0,3,8,380,2009,0,98126,47.5675,-122.369,1530,3264,Seattle,2014,12,2
2014-05-10,394950.0,3,2.5,1350,1250.0,3.0,0,0,3,8,80,2006,0,98136,47.5491,-122.387,1350,886,Seattle,2014,5,10
2014-07-11,635000.0,4,3.25,3420,6752.0,2.0,0,2,3,9,390,2012,0,98065,47.517,-121.876,3010,5172,Snoqualmie,2014,7,11
2015-05-06,513000.0,3,2.5,2150,161607.0,2.0,0,0,3,7,820,1995,0,98038,47.4178,-121.937,2400,207781,Maple Valley,2015,5,6
2015-05-05,380000.0,4,2.5,2110,5306.0,2.0,0,0,3,8,0,2012,0,98038,47.356,-122.057,2250,5306,Maple Valley,2015,5,5
2014-05-21,1130000.0,4,3.25,3810,8519.0,1.0,0,1,3,10,1130,2007,0,98033,47.699,-122.207,3240,10748,Kirkland,2014,5,21
2014-06-08,540000.0,5,3.0,2870,4369.0,2.0,0,0,3,8,780,2007,0,98011,47.7449,-122.192,2640,4610,Bothell,2014,6,8
2015-04-27,352499.0,2,2.25,1240,705.0,2.0,0,0,3,7,90,2009,0,98027,47.5321,-122.073,1240,750,Issaquah,2015,4,27
2015-05-05,603000.0,4,3.5,3610,6345.0,2.0,0,0,3,9,1240,2008,0,98058,47.4283,-122.102,3010,29279,Renton,2015,5,5
2014-05-30,685000.0,4,2.5,2310,5100.0,2.0,0,0,3,9,0,2013,0,98177,47.7039,-122.36,1260,5100,Seattle,2014,5,30
2014-06-26,330675.0,4,3.0,1930,3031.0,1.0,0,0,3,7,730,2006,0,98019,47.7457,-121.985,1930,2611,Duvall,2014,6,26
2014-06-05,275000.0,3,3.0,1390,1080.0,2.0,0,0,3,7,250,2006,0,98118,47.5323,-122.281,1450,1081,Seattle,2014,6,5
2014-07-16,259950.0,3,2.5,1578,7340.0,2.0,0,0,3,7,0,2010,0,98030,47.3771,-122.186,1850,7200,Kent,2014,7,16
2014-07-29,441000.0,3,2.0,1720,15000.0,1.0,0,0,3,9,0,2011,0,98014,47.6927,-121.92,1900,15337,Carnation,2014,7,29
2014-12-03,1135000.0,5,3.75,4700,11237.0,2.0,0,0,3,10,1770,2006,0,98033,47.6624,-122.197,3180,13140,Kirkland,2014,12,3
2014-12-05,590000.0,3,3.5,1970,5079.0,2.0,0,0,3,8,290,2007,0,98144,47.5816,-122.296,1940,6000,Seattle,2014,12,5
2014-09-18,497000.0,3,2.25,1460,1353.0,2.0,0,0,3,8,410,2012,0,98116,47.5774,-122.412,1690,3776,Seattle,2014,9,18
2014-11-21,345500.0,3,2.5,1930,4000.0,2.0,0,0,3,8,0,2014,0,98001,47.3518,-122.275,2050,4000,Auburn,2014,11,21
2014-06-23,562500.0,3,2.25,1300,907.0,2.0,0,0,3,8,300,2006,0,98102,47.6371,-122.327,1300,1169,Seattle,2014,6,23
2014-09-04,355000.0,3,2.25,1445,1087.0,2.0,0,0,3,7,145,2005,0,98027,47.5339,-122.067,1410,1336,Issaquah,2014,9,4
2014-09-05,345000.0,2,2.25,860,696.0,2.0,0,0,3,9,0,2009,0,98118,47.5663,-122.29,1100,3000,Seattle,2014,9,5
2014-05-05,478000.0,3,2.5,3040,4535.0,2.0,0,0,3,9,0,2007,0,98056,47.51,-122.185,2670,4666,Newcastle,2014,5,5
2015-04-02,391500.0,3,2.5,2424,6143.0,2.0,0,0,3,9,0,2014,0,98030,47.3512,-122.135,2381,6036,Kent,2015,4,2
2015-04-12,265000.0,2,1.5,1084,3427.0,2.0,0,0,3,7,0,1976,0,98125,47.7117,-122.326,1084,6250,Seattle,2015,4,12
2014-10-30,395000.0,3,2.5,2510,5320.0,2.0,0,0,3,8,0,2005,0,98106,47.5374,-122.357,1820,5736,Seattle,2014,10,30
2014-07-27,286308.0,2,1.5,1220,1036.0,3.0,0,0,3,7,0,2006,0,98133,47.7348,-122.347,1210,659,Seattle,2014,7,27
2014-05-27,370000.0,2,2.25,1280,835.0,2.0,0,0,3,7,200,2009,0,98118,47.5592,-122.284,1280,1246,Seattle,2014,5,27
2014-09-23,1079000.0,5,3.5,3740,5610.0,2.0,0,0,3,9,880,2014,0,98117,47.6764,-122.392,1520,4590,Seattle,2014,9,23
2014-10-15,298900.0,3,2.5,1852,4000.0,2.0,0,0,3,7,0,2014,0,98002,47.3451,-122.209,2475,4000,Auburn,2014,10,15
2015-04-21,775000.0,4,2.5,2580,5787.0,2.0,0,0,3,9,0,2007,0,98029,47.5416,-121.994,2580,4410,Issaquah,2015,4,21
2014-06-24,790000.0,4,3.5,3190,31450.0,2.0,0,0,3,9,0,2010,0,98027,47.50100000000001,-121.902,3000,72745,Issaquah,2014,6,24
2014-08-27,1050000.0,3,2.5,3400,5119.0,2.0,0,0,3,8,1100,2014,0,98115,47.6843,-122.305,1740,5969,Seattle,2014,8,27
2014-07-08,249000.0,2,1.5,1090,2686.0,2.0,0,0,3,7,0,1982,0,98034,47.717,-122.19,1160,2158,Kirkland,2014,7,8
2014-09-29,348000.0,3,2.0,2360,6145.0,1.0,0,0,3,8,0,2011,0,98030,47.3564,-122.198,2304,5880,Kent,2014,9,29
2014-11-14,358000.0,5,2.5,2460,5604.0,2.0,0,0,3,8,0,2011,0,98038,47.3658,-122.037,2210,6395,Maple Valley,2014,11,14
2014-06-25,260000.0,5,2.5,2025,7760.0,2.0,0,0,3,7,0,2007,0,98001,47.2671,-122.256,1664,9000,Auburn,2014,6,25
2014-06-04,765000.0,4,3.0,4410,5104.0,2.0,0,0,3,9,1010,2006,0,98065,47.5392,-121.861,4390,5537,Snoqualmie,2014,6,4
2014-05-28,739000.0,3,2.5,2810,5400.0,2.0,0,0,3,9,0,2005,0,98052,47.7065,-122.118,2870,5400,Redmond,2014,5,28
2014-05-05,890000.0,5,3.5,4490,6000.0,2.0,0,0,3,10,1290,2006,0,98027,47.5396,-122.073,4530,6000,Issaquah,2014,5,5
2014-06-07,462000.0,4,2.5,3070,6432.0,2.0,0,0,3,9,0,2006,0,98055,47.4487,-122.205,2910,5106,Renton,2014,6,7
2014-07-08,380000.0,4,2.5,1984,32400.0,1.0,0,0,3,8,420,1962,0,98198,47.36,-122.318,1390,9152,Des Moines,2014,7,8
2015-05-11,770000.0,5,3.5,4750,8234.0,2.0,0,2,3,10,1400,2013,0,98198,47.3574,-122.318,2160,14496,Des Moines,2015,5,11
2014-08-18,641000.0,4,3.25,2760,4104.0,2.0,0,0,3,8,860,2014,0,98056,47.5286,-122.187,2760,5186,Newcastle,2014,8,18
2015-04-17,2300000.0,4,4.0,4360,8175.0,2.5,1,4,3,10,420,2007,0,98008,47.5724,-122.104,2670,8525,Bellevue,2015,4,17
2015-05-04,369000.0,4,2.5,3060,27251.0,1.5,0,0,3,8,0,2008,0,98022,47.1967,-121.966,1760,27251,Enumclaw,2015,5,4
2014-09-16,1112000.0,4,3.0,2770,2650.0,2.0,0,0,3,9,590,2014,0,98109,47.6435,-122.354,1820,2960,Seattle,2014,9,16
2014-08-28,357000.0,5,2.5,2990,9240.0,2.0,0,0,3,8,0,2015,0,98133,47.7384,-122.348,1970,18110,Seattle,2014,8,28
2014-11-26,650000.0,3,2.75,1540,1251.0,2.0,0,0,3,8,310,2002,0,98102,47.6298,-122.321,1540,1287,Seattle,2014,11,26
2014-06-25,563500.0,3,2.5,1400,1312.0,3.5,0,0,3,8,0,2007,0,98103,47.6534,-122.355,1350,1312,Seattle,2014,6,25
2014-06-17,345000.0,3,2.5,1680,2229.0,2.0,0,0,3,7,0,2007,0,98155,47.7484,-122.322,1230,9300,Shoreline,2014,6,17
2014-07-25,479950.0,3,2.0,2260,7163.0,1.0,0,0,3,9,0,2012,0,98058,47.4593,-122.136,2340,6730,Renton,2014,7,25
2014-05-13,660000.0,4,3.5,3400,5196.0,2.0,0,0,3,9,0,2012,0,98065,47.5169,-121.884,3170,5260,Snoqualmie,2014,5,13
2014-07-29,800000.0,4,2.5,2930,5000.0,2.0,0,0,3,9,170,2007,0,98006,47.5424,-122.12,3230,5778,Bellevue,2014,7,29
2014-07-24,253101.0,3,2.0,1239,6036.0,1.0,0,0,3,7,0,2009,0,98030,47.3689,-122.175,2060,5746,Kent,2014,7,24
2014-09-29,555000.0,3,3.5,2100,2479.0,2.0,0,0,3,9,650,2011,0,98118,47.562,-122.292,1800,2457,Seattle,2014,9,29
2014-06-26,240000.0,4,1.0,1200,2171.0,1.5,0,0,3,7,0,1933,0,98133,47.7076,-122.342,1130,1598,Seattle,2014,6,26
2015-05-04,380000.0,4,1.0,1200,2171.0,1.5,0,0,3,7,0,1933,0,98133,47.7076,-122.342,1130,1598,Seattle,2015,5,4
2014-11-17,239000.0,2,1.5,680,772.0,2.0,0,0,3,7,0,2005,0,98103,47.695,-122.343,690,1059,Seattle,2014,11,17
2015-03-18,760000.0,4,3.25,2690,3995.0,2.0,0,0,3,9,630,2014,0,98136,47.532,-122.384,1810,4590,Seattle,2015,3,18
2014-08-26,430000.0,4,2.5,2750,7200.0,2.0,0,0,3,8,0,2011,0,98019,47.7327,-121.966,2750,7200,Duvall,2014,8,26
2014-05-22,660000.0,3,2.5,2450,4332.0,2.0,0,0,3,8,0,2010,0,98053,47.6942,-122.016,2450,4154,Union Hill-Novelty Hill,2014,5,22
2014-08-20,399963.0,4,2.5,2620,4050.0,2.0,0,0,3,8,0,2014,0,98146,47.5017,-122.34,2030,3944,Seattle,2014,8,20
2014-07-18,411000.0,2,2.0,1130,1148.0,2.0,0,0,3,9,330,2007,0,98122,47.6023,-122.314,1350,1201,Seattle,2014,7,18
2014-06-27,483453.0,4,2.75,2790,5527.0,2.0,0,0,3,8,0,2014,0,98045,47.4827,-121.773,2620,5509,North Bend,2014,6,27
2014-11-10,469950.0,3,2.0,1820,1357.0,3.0,0,0,3,9,0,2014,0,98126,47.5432,-122.376,1710,1372,Seattle,2014,11,10
2014-07-15,504058.0,4,2.75,2910,7467.0,2.0,0,0,3,8,0,2013,0,98045,47.4841,-121.772,2790,7868,North Bend,2014,7,15
2015-04-28,425996.0,4,2.5,2568,5000.0,2.0,0,0,3,9,0,2014,0,98092,47.2596,-122.194,2547,4500,Auburn,2015,4,28
2014-07-08,760005.0,4,2.75,3090,5859.0,2.0,0,0,3,9,0,2010,0,98074,47.6057,-122.047,2960,5250,Sammamish,2014,7,8
2015-04-20,699999.0,2,2.0,1460,1085.0,2.0,0,0,3,8,510,2014,0,98112,47.6205,-122.299,1580,1202,Seattle,2015,4,20
2014-07-16,749950.0,3,2.5,2010,2263.0,2.0,0,0,3,8,670,2014,0,98122,47.6088,-122.311,1500,2670,Seattle,2014,7,16
2014-07-08,674600.0,4,2.5,2610,5140.0,2.0,0,0,3,8,0,2006,0,98103,47.6951,-122.346,1190,5101,Seattle,2014,7,8
2015-02-24,450000.0,2,1.5,960,1000.0,2.0,0,0,3,8,40,2008,0,98103,47.6489,-122.335,1200,1297,Seattle,2015,2,24
2015-04-07,272000.0,3,2.5,1528,7616.0,2.0,0,0,3,7,0,2011,0,98030,47.3774,-122.186,1850,7340,Kent,2015,4,7
2014-07-14,450000.0,2,1.5,1310,1264.0,2.0,0,0,3,8,190,2006,0,98106,47.5772,-122.409,1330,1265,Seattle,2014,7,14
2015-05-05,643950.0,3,2.25,1760,2122.0,3.0,0,0,3,9,0,2015,0,98116,47.5633,-122.385,1420,1618,Seattle,2015,5,5
2014-11-10,290000.0,3,2.5,1420,3542.0,2.0,0,0,3,8,110,2007,0,98133,47.7731,-122.343,1180,1622,Seattle,2014,11,10
2014-10-08,378000.0,3,2.5,1650,2082.0,3.0,0,0,3,8,0,2007,0,98133,47.7108,-122.332,1650,1965,Seattle,2014,10,8
2014-06-19,728050.0,3,2.5,2320,6775.0,1.0,0,0,3,8,0,2008,0,98053,47.7158,-122.016,1680,4750,Union Hill-Novelty Hill,2014,6,19
2015-04-26,499160.0,4,2.5,2628,11466.0,2.0,0,0,3,9,0,2014,0,98001,47.2904,-122.264,2849,10909,Auburn,2015,4,26
2014-12-01,536000.0,4,2.5,2520,4831.0,2.0,0,0,3,8,0,2009,0,98072,47.7711,-122.168,2430,3937,Woodinville,2014,12,1
2015-02-05,419900.0,5,3.5,2880,5000.0,2.0,0,0,3,8,620,2012,0,98038,47.3455,-122.023,2590,4800,Maple Valley,2015,2,5
2014-12-10,469000.0,3,2.25,1440,1362.0,3.0,0,0,3,7,0,2014,0,98117,47.6908,-122.365,1180,2603,Seattle,2014,12,10
2015-04-08,374000.0,3,2.5,2185,6042.0,2.0,0,0,3,9,0,2009,0,98030,47.3573,-122.202,2297,5876,Kent,2015,4,8
2014-07-28,182568.0,4,1.5,1500,2106.0,2.0,0,0,3,7,0,2014,0,98108,47.5669,-122.297,1490,2175,Seattle,2014,7,28
2014-06-26,334888.0,3,2.5,1769,7324.0,2.0,0,0,3,9,0,2012,0,98092,47.3307,-122.188,2502,6017,Auburn,2014,6,26
2014-09-17,799900.0,4,4.0,3650,18223.0,2.0,0,3,3,9,320,2013,0,98006,47.5442,-122.116,3220,11022,Bellevue,2014,9,17
2014-05-12,383000.0,4,2.5,2160,6223.0,2.0,0,0,3,8,0,2010,0,98038,47.3494,-122.042,2160,5555,Maple Valley,2014,5,12
2014-12-18,580000.0,3,2.5,1820,374616.0,2.0,0,0,3,7,0,1999,0,98014,47.6539,-121.959,1870,220654,Carnation,2014,12,18
2014-07-07,351999.0,3,2.5,2370,4200.0,2.0,0,0,3,8,0,2014,0,98038,47.3706,-122.017,2370,4200,Maple Valley,2014,7,7
2015-02-23,1325000.0,3,3.0,3180,2758.0,2.0,0,2,3,11,940,2008,0,98109,47.6377,-122.342,2420,2758,Seattle,2015,2,23
2015-01-25,312000.0,3,2.5,1780,4077.0,2.0,0,0,3,8,0,2011,0,98038,47.3568,-122.056,1970,4077,Maple Valley,2015,1,25
2014-09-12,674950.0,4,3.5,2650,3127.0,2.0,0,0,3,8,420,2011,0,98027,47.5381,-122.046,2330,3137,Issaquah,2014,9,12
2014-12-29,1105000.0,5,2.75,3300,7560.0,2.0,0,0,3,10,0,2007,0,98052,47.6467,-122.118,3150,8580,Redmond,2014,12,29
2015-03-13,415000.0,2,2.5,1160,1219.0,3.0,0,0,3,8,0,2007,0,98107,47.6543,-122.358,1320,2800,Seattle,2015,3,13
2014-07-10,1250000.0,3,3.0,3460,5353.0,2.0,0,0,3,10,610,2007,0,98116,47.5858,-122.393,2460,6325,Seattle,2014,7,10
2014-09-19,208800.0,3,2.5,1390,2450.0,2.0,0,0,3,7,0,2009,0,98118,47.5298,-122.269,1390,2450,Seattle,2014,9,19
2014-10-29,452000.0,2,2.5,1260,1131.0,3.0,0,0,3,8,0,2006,0,98107,47.6715,-122.384,1490,2500,Seattle,2014,10,29
2015-04-22,837000.0,5,2.75,2940,5225.0,2.0,0,0,3,8,180,2010,0,98052,47.6879,-122.107,3090,6261,Redmond,2015,4,22
2015-02-24,780000.0,5,3.5,3190,4247.0,2.0,0,0,3,8,760,2013,0,98052,47.7016,-122.103,2580,3989,Redmond,2015,2,24
2014-10-02,1485000.0,4,3.5,3930,6120.0,2.0,0,0,3,10,620,2007,0,98105,47.6646,-122.28,3390,6120,Seattle,2014,10,2
2014-09-26,1600000.0,5,3.75,3570,10125.0,2.0,0,0,3,10,0,2014,0,98040,47.5639,-122.223,1760,10125,Mercer Island,2014,9,26
2014-09-18,369946.0,3,2.5,2420,4725.0,2.0,0,0,3,8,0,2014,0,98038,47.371,-122.018,2370,4200,Maple Valley,2014,9,18
2014-06-08,530000.0,3,2.75,3400,7200.0,2.0,0,2,3,9,930,2009,0,98056,47.4878,-122.191,1580,8676,Newcastle,2014,6,8
2015-03-20,386000.0,4,2.5,2478,6079.0,2.0,0,0,3,8,0,2012,0,98030,47.3524,-122.175,2279,6079,Kent,2015,3,20
2015-02-18,1900000.0,4,2.5,3070,7830.0,2.0,0,2,3,11,1100,2009,0,98144,47.593,-122.291,2440,4682,Seattle,2015,2,18
2014-09-11,735000.0,4,3.5,3200,7605.0,2.0,0,2,3,9,700,2013,0,98198,47.3443,-122.327,2240,4416,Des Moines,2014,9,11
2014-10-02,1750000.0,5,3.25,5790,12739.0,2.0,0,3,3,10,1360,2014,0,98006,47.538,-122.114,5790,13928,Bellevue,2014,10,2
2015-02-23,489950.0,3,2.25,1590,926.0,3.0,0,0,3,8,0,2014,0,98136,47.5402,-122.387,1640,1321,Seattle,2015,2,23
2015-04-13,357500.0,3,3.0,1730,1442.0,2.0,0,0,3,8,290,2008,0,98106,47.5344,-122.348,1370,1524,Seattle,2015,4,13
2014-05-20,329995.0,4,2.5,2303,3680.0,2.0,0,0,3,8,0,2013,0,98001,47.2599,-122.283,2303,3760,Auburn,2014,5,20
2014-09-25,414000.0,3,2.5,1790,3754.0,2.0,0,0,3,8,0,2013,0,98065,47.534,-121.841,1800,3393,Snoqualmie,2014,9,25
2014-12-10,533500.0,3,3.5,2490,3517.0,2.0,0,0,3,8,770,2005,0,98027,47.5341,-122.067,1600,2378,Issaquah,2014,12,10
2015-03-05,402395.0,4,2.5,2669,5385.0,2.0,0,0,3,9,0,2014,0,98092,47.3262,-122.165,2669,4645,Auburn,2015,3,5
2015-04-10,725000.0,4,3.25,2610,2552.0,2.0,0,0,3,10,450,2008,0,98027,47.5322,-122.076,2610,2664,Issaquah,2015,4,10
2014-08-28,1275000.0,6,5.25,6160,27490.0,2.0,0,0,3,11,2120,2007,0,98074,47.6094,-122.023,4225,9100,Sammamish,2014,8,28
2014-09-17,239800.0,2,1.75,1290,1493.0,2.0,0,0,3,8,0,2014,0,98106,47.5171,-122.346,1410,1875,Seattle,2014,9,17
2014-09-04,616950.0,5,3.5,3560,5008.0,2.0,0,0,3,8,750,2013,0,98106,47.5542,-122.359,2910,5026,Seattle,2014,9,4
2014-10-01,1258000.0,4,3.25,4360,6000.0,2.0,0,3,3,11,960,2007,0,98027,47.5408,-121.994,4310,6000,Issaquah,2014,10,1
2014-06-17,435000.0,3,2.25,1230,1238.0,2.0,0,0,3,8,150,2009,0,98199,47.6519,-122.384,1230,953,Seattle,2014,6,17
2014-08-15,925000.0,4,3.25,3640,60086.0,2.0,0,0,3,10,0,2005,0,98074,47.6328,-122.016,2900,51721,Sammamish,2014,8,15
2015-04-28,631500.0,2,2.5,1780,2493.0,3.0,0,0,3,8,0,1981,0,98107,47.6704,-122.358,2050,4400,Seattle,2015,4,28
2015-03-30,399995.0,3,1.5,1140,1069.0,3.0,0,0,3,8,0,2005,0,98103,47.6907,-122.342,1230,1276,Seattle,2015,3,30
2014-05-06,369950.0,3,2.0,1270,1320.0,3.0,0,0,3,8,0,2006,0,98103,47.6937,-122.342,1370,1320,Seattle,2014,5,6
2015-04-23,475000.0,5,3.5,2780,3583.0,2.0,0,0,3,8,600,2005,0,98059,47.4879,-122.152,2640,3850,Renton,2015,4,23
2014-11-25,353000.0,4,2.5,1912,5000.0,2.0,0,0,3,8,0,2012,0,98001,47.3511,-122.275,2020,5000,Auburn,2014,11,25
2015-02-25,329950.0,4,2.5,2300,9690.0,2.0,0,0,3,8,0,2006,0,98023,47.2793,-122.352,1200,9085,Federal Way,2015,2,25
2015-03-13,367000.0,3,2.5,2828,4050.0,2.0,0,0,3,8,0,2013,0,98030,47.382,-122.197,2513,4507,Kent,2015,3,13
2014-09-05,447500.0,4,2.5,2425,9017.0,2.0,0,0,3,9,0,2013,0,98001,47.3003,-122.263,2725,7019,Auburn,2014,9,5
2014-07-09,595000.0,4,3.25,3730,4560.0,2.0,0,0,3,9,970,2015,0,98103,47.6725,-122.33,1800,4560,Seattle,2014,7,9
2014-09-04,325000.0,1,1.0,730,1942.0,1.0,0,0,3,7,0,2009,0,98144,47.5943,-122.299,1020,2044,Seattle,2014,9,4
2015-02-03,690000.0,2,2.5,1990,1756.0,3.0,0,0,3,9,210,2005,0,98102,47.6264,-122.323,1955,1438,Seattle,2015,2,3
2014-11-11,329950.0,3,2.5,1300,812.0,2.0,0,0,3,8,420,2008,0,98144,47.5893,-122.317,1300,824,Seattle,2014,11,11
2015-01-28,399500.0,4,2.5,2560,7492.0,2.0,0,0,3,8,0,2014,0,98188,47.4467,-122.287,1260,11541,Seatac,2015,1,28
2015-01-21,555000.0,5,2.5,2450,5047.0,2.0,0,0,3,8,0,2007,0,98011,47.7724,-122.168,2450,4478,Bothell,2015,1,21
2014-10-01,427000.0,2,1.5,1440,725.0,2.0,0,0,3,8,340,2011,0,98126,47.5607,-122.378,1440,4255,Seattle,2014,10,1
